 warn --- config file  - /var/lib/jenkins/workspace/generic-build-product/sources/modules/npm-ancillary-module/npmancillary/resources/npm/verdaccio/config_offline.yaml
 warn --- Verdaccio started
 warn --- http address - http://localhost:4873/ - verdaccio/4.12.0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@microsoft%2frush', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/crypto-js/-/crypto-js-4.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/jasmine/-/jasmine-4.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/jquery/-/jquery-3.5.16.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/lodash/-/lodash-4.14.189.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/node/-/node-18.11.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/scriptjs/-/scriptjs-0.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/webpack-env/-/webpack-env-1.18.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/eslint-plugin/-/eslint-plugin-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/parser/-/parser-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webcomponents/webcomponentsjs/-/webcomponentsjs-2.7.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /autoprefixer/-/autoprefixer-10.4.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /buffer/-/buffer-6.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ckeditor4/-/ckeditor4-4.21.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /css-loader/-/css-loader-6.7.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /css-minimizer-webpack-plugin/-/css-minimizer-webpack-plugin-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint/-/eslint-8.28.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-config-prettier/-/eslint-config-prettier-8.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-plugin-ban/-/eslint-plugin-ban-1.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-plugin-deprecation/-/eslint-plugin-deprecation-1.3.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-plugin-import/-/eslint-plugin-import-2.26.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-plugin-jsdoc/-/eslint-plugin-jsdoc-39.6.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-plugin-prefer-arrow/-/eslint-plugin-prefer-arrow-1.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-plugin-prettier/-/eslint-plugin-prettier-4.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fast-glob/-/fast-glob-3.2.12.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fast-xml-parser/-/fast-xml-parser-4.0.12.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fork-ts-checker-notifier-webpack-plugin/-/fork-ts-checker-notifier-webpack-plugin-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fork-ts-checker-webpack-plugin/-/fork-ts-checker-webpack-plugin-7.2.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fs-extra/-/fs-extra-10.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob/-/glob-8.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /html-minifier-terser/-/html-minifier-terser-7.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /html-webpack-plugin/-/html-webpack-plugin-5.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /intersection-observer/-/intersection-observer-0.12.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jasmine/-/jasmine-4.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jasmine-core/-/jasmine-core-4.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jasmine-spec-reporter/-/jasmine-spec-reporter-7.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jquery/-/jquery-3.6.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma/-/karma-6.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-chrome-launcher/-/karma-chrome-launcher-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-coverage-istanbul-reporter/-/karma-coverage-istanbul-reporter-3.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-jasmine/-/karma-jasmine-5.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-junit-reporter/-/karma-junit-reporter-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-sourcemap-loader/-/karma-sourcemap-loader-0.3.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-spec-reporter/-/karma-spec-reporter-0.0.34.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /less/-/less-4.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash/-/lodash-4.17.21.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /magic-string/-/magic-string-0.30.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mini-css-extract-plugin/-/mini-css-extract-plugin-2.6.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimatch/-/minimatch-3.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimist/-/minimist-1.2.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /moment/-/moment-2.29.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss/-/postcss-8.4.19.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-helpers/-/postcss-helpers-0.3.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-loader/-/postcss-loader-7.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /prettier/-/prettier-2.8.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pretty-quick/-/pretty-quick-3.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /reflect-metadata/-/reflect-metadata-0.1.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /replace/-/replace-1.2.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rollup/-/rollup-2.75.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rollup-plugin-typescript2/-/rollup-plugin-typescript2-0.32.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rollup-pluginutils/-/rollup-pluginutils-2.8.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rxjs/-/rxjs-6.6.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sass/-/sass-1.56.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /scriptjs/-/scriptjs-2.5.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /select2/-/select2-4.1.0-rc.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /serialize-javascript/-/serialize-javascript-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /source-map-loader/-/source-map-loader-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /stream-browserify/-/stream-browserify-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /style-loader/-/style-loader-3.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /terser-webpack-plugin/-/terser-webpack-plugin-5.3.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /thread-loader/-/thread-loader-3.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /to-string-loader/-/to-string-loader-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ts-loader/-/ts-loader-9.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ts-node/-/ts-node-10.9.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /typescript/-/typescript-4.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /webpack/-/webpack-5.79.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /webpack-cli/-/webpack-cli-5.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /webpack-merge/-/webpack-merge-5.8.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /whatwg-fetch/-/whatwg-fetch-3.6.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /zone.js/-/zone.js-0.11.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@ngx-translate%2fhttp-loader/-/http-loader-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2Ffetch-mock', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fiori-fundamentals', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /font-awesome', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ng-infinite-scroll', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2ffetch-mock/-/fetch-mock-7.3.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /font-awesome/-/font-awesome-4.7.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ui-select', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ng-infinite-scroll/-/ng-infinite-scroll-1.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@sap-theming/theming-base-content/-/theming-base-content-11.1.34.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /clean-css/-/clean-css-5.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ui-select/-/ui-select-0.19.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fundamental-styles/-/fundamental-styles-0.23.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /karma-webpack/-/karma-webpack-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fiori-fundamentals/-/fiori-fundamentals-1.5.10.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rollup-plugin-progress/-/rollup-plugin-progress-1.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib/-/tslib-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /errno', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /graceful-fs', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /image-size', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /make-dir', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /needle', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /source-map', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /parse5', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fsevents', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/scope-manager/-/scope-manager-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/types/-/types-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/typescript-estree/-/typescript-estree-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular%2Fanimations', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular%2Fcdk', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /debug/-/debug-4.3.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /browserslist/-/browserslist-4.21.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /caniuse-lite/-/caniuse-lite-1.0.30001481.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fraction.js/-/fraction.js-4.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /normalize-range/-/normalize-range-0.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /picocolors/-/picocolors-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-value-parser/-/postcss-value-parser-4.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ieee754/-/ieee754-1.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-styles/-/ansi-styles-4.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-color/-/supports-color-7.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/sizzle/-/sizzle-2.3.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /icss-utils/-/icss-utils-5.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-modules-extract-imports/-/postcss-modules-extract-imports-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-modules-local-by-default/-/postcss-modules-local-by-default-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-modules-scope/-/postcss-modules-scope-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-modules-values/-/postcss-modules-values-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-7.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cssnano/-/cssnano-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jest-worker/-/jest-worker-29.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss/-/postcss-8.4.23.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /schema-utils/-/schema-utils-4.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /serialize-javascript/-/serialize-javascript-6.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /requireindex/-/requireindex-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/type-utils/-/type-utils-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/utils/-/utils-5.45.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ignore/-/ignore-5.2.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /natural-compare-lite/-/natural-compare-lite-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /regexpp/-/regexpp-3.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tsutils/-/tsutils-3.21.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@typescript-eslint/experimental-utils/-/experimental-utils-5.59.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib/-/tslib-2.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@es-joy/jsdoccomment/-/jsdoccomment-0.36.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /comment-parser/-/comment-parser-1.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /escape-string-regexp/-/escape-string-regexp-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /esquery/-/esquery-1.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /spdx-expression-parse/-/spdx-expression-parse-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /array-includes/-/array-includes-3.1.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /debug/-/debug-2.6.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /doctrine/-/doctrine-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-import-resolver-node/-/eslint-import-resolver-node-0.3.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /eslint-module-utils/-/eslint-module-utils-2.8.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has/-/has-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-core-module/-/is-core-module-2.12.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-glob/-/is-glob-4.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /object.values/-/object.values-1.1.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /resolve/-/resolve-1.22.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tsconfig-paths/-/tsconfig-paths-3.14.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /prettier-linter-helpers/-/prettier-linter-helpers-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@nodelib/fs.stat/-/fs.stat-2.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@nodelib/fs.walk/-/fs.walk-1.2.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob-parent/-/glob-parent-5.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /merge2/-/merge2-1.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strnum/-/strnum-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /node-notifier/-/node-notifier-8.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fs.realpath/-/fs.realpath-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /inflight/-/inflight-1.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /inherits/-/inherits-2.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimatch/-/minimatch-5.1.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /once/-/once-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /graceful-fs/-/graceful-fs-4.2.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsonfile/-/jsonfile-6.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /universalify/-/universalify-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob/-/glob-7.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/html-minifier-terser/-/html-minifier-terser-6.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /html-minifier-terser/-/html-minifier-terser-6.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pretty-error/-/pretty-error-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tapable/-/tapable-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-4.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chokidar/-/chokidar-3.5.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cosmiconfig/-/cosmiconfig-7.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /deepmerge/-/deepmerge-4.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /memfs/-/memfs-3.5.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /node-abort-controller/-/node-abort-controller-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /schema-utils/-/schema-utils-3.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /which/-/which-1.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /colors/-/colors-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /istanbul-lib-coverage/-/istanbul-lib-coverage-3.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /istanbul-lib-report/-/istanbul-lib-report-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /istanbul-lib-source-maps/-/istanbul-lib-source-maps-3.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /istanbul-reports/-/istanbul-reports-3.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-is-absolute/-/path-is-absolute-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /xmlbuilder/-/xmlbuilder-12.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@colors/colors/-/colors-1.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /body-parser/-/body-parser-1.20.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /braces/-/braces-3.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /connect/-/connect-3.7.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /di/-/di-0.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /dom-serialize/-/dom-serialize-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /http-proxy/-/http-proxy-1.18.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /isbinaryfile/-/isbinaryfile-4.0.10.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /log4js/-/log4js-6.9.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime/-/mime-2.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mkdirp/-/mkdirp-0.5.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /qjobs/-/qjobs-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /range-parser/-/range-parser-1.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rimraf/-/rimraf-3.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /socket.io/-/socket.io-4.6.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ua-parser-js/-/ua-parser-js-0.7.35.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yargs/-/yargs-16.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /brace-expansion/-/brace-expansion-1.1.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /urijs/-/urijs-1.19.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /nanoid/-/nanoid-3.3.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /source-map-js/-/source-map-js-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /klona/-/klona-2.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /execa/-/execa-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /find-up/-/find-up-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mri/-/mri-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /multimatch/-/multimatch-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-2.4.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimatch/-/minimatch-3.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yargs/-/yargs-15.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@humanwhocodes/config-array/-/config-array-0.11.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ajv/-/ajv-6.12.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cross-spawn/-/cross-spawn-7.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /doctrine/-/doctrine-3.0.0.tgz', bytes: 0/0
